date,open,high,low,close,pre_close,volume
2010-11-25,3197.965,3227.054,3172.282,3223.484,3177.043,8344209400.0
2010-11-26,3214.132,3224.517,3170.364,3194.853,3223.484,6446782400.0
2010-11-29,3183.54,3206.756,3159.459,3190.05,3194.853,5899489200.0
2010-11-30,3187.529,3205.782,3060.438,3136.985,3190.05,8576235500.0
2010-12-01,3127.262,3150.436,3111.645,3136.024,3136.985,4888266800.0
2010-12-02,3185.76,3194.226,3154.32,3155.059,3136.024,6102390800.0
2010-12-03,3161.93,3171.378,3134.419,3158.156,3155.059,5047535400.0
2010-12-06,3168.875,3185.332,3140.555,3165.57,3158.156,5636263000.0
2010-12-07,3152.733,3214.691,3112.223,3200.339,3165.57,5848365300.0
2010-12-08,3194.895,3215.281,3166.766,3171.882,3200.339,5951566300.0
2010-12-09,3155.996,3175.052,3122.196,3123.366,3171.882,6615296500.0
2010-12-10,3107.379,3172.163,3101.083,3161.977,3123.366,5710810500.0
2010-12-13,3176.335,3261.344,3173.564,3261.061,3161.977,9571373900.0
2010-12-14,3270.201,3279.365,3254.181,3269.474,3261.061,8410424100.0
2010-12-15,3270.781,3282.772,3242.516,3247.644,3269.474,7226978500.0
2010-12-16,3246.013,3258.394,3224.122,3230.665,3247.644,5679962500.0
2010-12-17,3229.297,3232.839,3212.579,3225.661,3230.665,4491914700.0
2010-12-20,3239.022,3249.763,3117.998,3178.657,3225.661,7475969300.0
2010-12-21,3184.7,3251.551,3168.889,3249.509,3178.657,7985242000.0
2010-12-22,3253.821,3263.45,3201.669,3215.453,3249.509,6993625800.0
2010-12-23,3210.67,3237.644,3183.152,3188.607,3215.453,6131584700.0
2010-12-24,3170.642,3187.724,3139.454,3162.955,3188.607,5513776700.0
2010-12-27,3176.107,3219.655,3092.263,3099.709,3162.955,7001710700.0
2010-12-28,3084.823,3095.358,3041.328,3044.931,3099.709,5632574900.0
2010-12-29,3049.928,3062.557,3025.22,3061.83,3044.931,4519277500.0
2010-12-30,3063.05,3079.909,3027.898,3064.098,3061.83,5428142900.0
2010-12-31,3069.053,3129.446,3067.108,3128.261,3064.098,6256607800.0
2011-01-04,3155.557,3194.358,3143.604,3189.682,3128.261,8541044000.0
2011-01-05,3170.181,3193.779,3158.871,3175.662,3189.682,7926881000.0
2011-01-06,3177.835,3198.052,3152.572,3159.643,3175.662,5968109200.0
2011-01-07,3156.362,3209.9,3141.125,3166.624,3159.643,8409323300.0
2011-01-10,3162.085,3182.782,3102.428,3108.187,3166.624,6549440600.0
2011-01-11,3096.249,3131.292,3084.513,3124.922,3108.187,5698591700.0
2011-01-12,3135.18,3153.43,3099.413,3142.337,3124.922,5849851800.0
2011-01-13,3153.985,3157.036,3127.158,3141.284,3142.337,5193698800.0
2011-01-14,3129.667,3129.667,3083.511,3091.862,3141.284,5335143900.0
2011-01-17,3067.433,3078.88,2968.61,2974.35,3091.862,6680756200.0
2011-01-18,2965.424,2984.47,2947.6,2977.648,2974.35,4296456400.0
2011-01-19,2978.457,3045.605,2967.243,3044.851,2977.648,5657194200.0
2011-01-20,3037.862,3037.862,2944.498,2944.713,3044.851,6104664300.0
2011-01-21,2935.233,3030.265,2935.138,2983.456,2944.713,7310296600.0
2011-01-24,2986.092,2999.201,2943.92,2954.232,2983.456,6547254500.0
2011-01-25,2949.647,2960.587,2919.162,2938.654,2954.232,4898268900.0
2011-01-26,2939.773,2982.322,2939.356,2978.431,2938.654,4337497900.0
2011-01-27,2953.589,3037.159,2935.271,3026.466,2978.431,8258591900.0
2011-01-28,3020.122,3047.266,3011.375,3036.735,3026.466,6301358900.0
2011-01-31,3035.418,3076.547,3032.449,3076.508,3036.735,6710591400.0
2011-02-01,3083.493,3087.225,3062.83,3077.283,3076.508,4986253000.0
2011-02-09,3055.398,3087.551,3031.749,3040.949,3077.283,6039414500.0
2011-02-10,3034.079,3105.324,3024.349,3104.163,3040.949,6660366200.0
2011-02-11,3100.274,3133.499,3092.582,3120.956,3104.163,7597555300.0
2011-02-14,3123.246,3227.432,3123.246,3219.143,3120.956,12130233100.0
2011-02-15,3223.222,3259.639,3215.619,3217.671,3219.143,10955443800.0
2011-02-16,3211.135,3248.849,3195.467,3248.527,3217.671,9133428300.0
2011-02-17,3255.626,3265.257,3218.913,3245.907,3248.527,8896469500.0
2011-02-18,3240.051,3242.374,3203.12,3211.876,3245.907,7537868400.0
2011-02-21,3192.146,3258.28,3189.848,3257.908,3211.876,7939977600.0
2011-02-22,3267.615,3269.048,3161.833,3163.578,3257.908,10786374100.0
2011-02-23,3152.441,3182.185,3145.986,3174.742,3163.578,7132485400.0
2011-02-24,3170.236,3195.688,3157.969,3190.935,3174.742,6648689300.0
2011-02-25,3190.872,3213.792,3159.847,3197.617,3190.935,6161927500.0
2011-02-28,3200.677,3241.597,3178.831,3239.559,3197.617,7663066300.0
2011-03-01,3241.714,3273.511,3235.754,3254.893,3239.559,8856695400.0
2011-03-02,3237.116,3257.419,3202.833,3243.298,3254.893,8091064100.0
2011-03-03,3248.156,3271.64,3221.038,3221.718,3243.298,10121999700.0
2011-03-04,3223.507,3273.658,3217.477,3270.666,3221.718,8001391500.0
2011-03-07,3287.405,3337.466,3287.405,3334.51,3270.666,11818719700.0
2011-03-08,3335.71,3342.711,3311.722,3337.457,3334.51,8487865500.0
2011-03-09,3344.1,3355.487,3322.698,3338.858,3337.457,7802636100.0
2011-03-10,3330.444,3330.444,3279.33,3280.259,3338.858,7821264200.0
2011-03-11,3263.081,3290.7,3240.181,3247.376,3280.259,6720833500.0
2011-03-14,3238.905,3263.906,3230.114,3262.92,3247.376,6368978300.0
2011-03-15,3250.595,3250.595,3147.957,3203.961,3262.92,9603397900.0
2011-03-16,3204.919,3250.878,3202.931,3248.195,3203.961,7885952000.0
2011-03-17,3216.288,3240.381,3185.084,3197.1,3248.195,8568711400.0
2011-03-18,3228.915,3239.963,3205.144,3215.685,3197.1,6134016100.0
2011-03-21,3220.677,3236.279,3194.145,3207.11,3215.685,5910503700.0
2011-03-22,3217.8,3227.797,3175.93,3222.961,3207.11,5724868400.0
2011-03-23,3222.325,3267.004,3216.653,3264.926,3222.961,7207758500.0
2011-03-24,3269.575,3273.37,3250.023,3251.361,3264.926,6130424400.0
2011-03-25,3256.179,3304.264,3254.683,3294.484,3251.361,8689597900.0
2011-03-28,3307.405,3328.07,3286.856,3290.571,3294.484,9768430000.0
2011-03-29,3288.564,3309.199,3256.337,3257.979,3290.571,10528016400.0
2011-03-30,3256.722,3274.977,3233.109,3256.08,3257.979,7833633700.0
2011-03-31,3257.164,3264.956,3210.174,3223.288,3256.08,6450388000.0
2011-04-01,3227.564,3272.768,3220.911,3272.729,3223.288,6309472200.0
2011-04-06,3269.19,3315.299,3268.765,3311.067,3272.729,10582367400.0
2011-04-07,3313.467,3330.805,3302.818,3324.419,3311.067,8468176200.0
2011-04-08,3321.54,3353.889,3314.089,3353.358,3324.419,7392921000.0
2011-04-11,3363.37,3380.527,3331.174,3333.427,3353.358,10442054500.0
2011-04-12,3324.754,3350.156,3307.476,3326.771,3333.427,10193850600.0
2011-04-13,3311.324,3372.031,3296.507,3372.031,3326.771,8703633800.0
2011-04-14,3374.324,3378.703,3347.488,3353.56,3372.031,8897224100.0
2011-04-15,3345.134,3378.106,3323.563,3358.944,3353.56,7851487400.0
2011-04-18,3346.149,3372.9,3335.599,3359.438,3358.944,8658262400.0
2011-04-19,3334.912,3334.912,3290.736,3295.812,3359.438,8510693300.0
2011-04-20,3300.418,3311.725,3281.827,3295.758,3295.812,7234331800.0
2011-04-21,3312.271,3330.244,3301.936,3317.367,3295.758,7324042400.0
2011-04-22,3317.083,3325.459,3291.638,3299.942,3317.367,6717145500.0
2011-04-25,3292.48,3292.48,3247.691,3249.574,3299.942,7442182900.0
2011-04-26,3242.529,3257.8,3216.21,3230.96,3249.574,5909641700.0
2011-04-27,3242.619,3256.413,3189.04,3209.503,3230.96,6244356700.0
2011-04-28,3224.413,3237.192,3160.406,3161.776,3209.503,6505023500.0
2011-04-29,3161.158,3193.599,3147.137,3192.723,3161.776,5368306500.0
2011-05-03,3192.845,3212.055,3164.926,3211.132,3192.723,5499891000.0
2011-05-04,3192.844,3193.446,3120.961,3129.028,3211.132,6671634000.0
2011-05-05,3115.003,3136.897,3105.854,3126.117,3129.028,5256774700.0
2011-05-06,3093.809,3141.683,3083.908,3121.396,3126.117,5535218600.0
2011-05-09,3126.26,3149.937,3118.141,3129.759,3121.396,4602740400.0
2011-05-10,3135.146,3153.301,3121.746,3153.221,3129.759,4093299500.0
2011-05-11,3153.648,3164.65,3127.494,3145.085,3153.221,4768853300.0
2011-05-12,3123.158,3142.397,3101.136,3101.603,3145.085,4879950100.0
2011-05-13,3105.303,3128.442,3080.19,3128.093,3101.603,4689595100.0
2011-05-16,3120.436,3137.604,3098.776,3100.463,3128.093,4519431900.0
2011-05-17,3097.071,3136.231,3076.946,3116.028,3100.463,5120373100.0
2011-05-18,3109.294,3145.698,3106.552,3139.379,3116.028,3964176800.0
2011-05-19,3148.353,3154.935,3118.619,3120.639,3139.379,4311078200.0
2011-05-20,3120.579,3133.429,3113.271,3121.596,3120.639,3846801200.0
2011-05-23,3115.312,3115.312,3021.45,3022.98,3121.596,5590247200.0
2011-05-24,3013.715,3029.746,2999.885,3026.223,3022.98,4160894400.0
2011-05-25,3020.323,3030.988,2988.094,2990.343,3026.223,3928970400.0
2011-05-26,3011.466,3021.203,2977.596,2978.381,2990.343,3700374700.0
2011-05-27,2980.721,2996.605,2962.067,2963.308,2978.381,4277090500.0
2011-05-30,2956.575,2982.583,2942.361,2954.506,2963.308,3467116000.0
2011-05-31,2958.607,3001.727,2946.146,3001.556,2954.506,3968939900.0
2011-06-01,2996.085,3006.556,2985.711,3004.173,3001.556,3841932700.0
2011-06-02,2970.634,2984.491,2923.016,2955.705,3004.173,5261786700.0
2011-06-03,2951.579,2993.895,2951.201,2986.349,2955.705,3907616400.0
2011-06-07,2977.681,3006.569,2974.361,3004.262,2986.349,3685233200.0
2011-06-08,3003.581,3012.806,2965.923,3008.652,3004.262,4290875800.0
2011-06-09,3000.404,3004.06,2951.889,2951.889,3008.652,4749663600.0
2011-06-10,2947.927,2964.079,2925.868,2961.932,2951.889,4220188200.0
2011-06-13,2940.391,2957.523,2921.746,2950.348,2961.932,3835166800.0
2011-06-14,2947.655,3000.526,2943.531,2993.559,2950.348,5598281500.0
2011-06-15,2984.962,2999.15,2963.112,2963.119,2993.559,4439085200.0
2011-06-16,2939.681,2946.815,2915.401,2917.578,2963.119,4113548200.0
2011-06-17,2916.405,2934.061,2891.015,2892.157,2917.578,4117653000.0
2011-06-20,2888.935,2896.081,2862.408,2874.896,2892.157,3799198200.0
2011-06-21,2883.354,2909.572,2877.054,2909.073,2874.896,4203892300.0
2011-06-22,2913.666,2921.034,2894.178,2908.582,2909.073,3731880200.0
2011-06-23,2899.013,2966.54,2888.678,2957.629,2908.582,4594111700.0
2011-06-24,2946.609,3047.943,2944.051,3027.47,2957.629,8545924000.0
2011-06-27,3028.496,3056.023,3019.236,3036.491,3027.47,6561577100.0
2011-06-28,3040.183,3046.797,3013.996,3041.734,3036.491,5576625400.0
2011-06-29,3039.047,3043.815,2999.953,3000.169,3041.734,5347684800.0
2011-06-30,3003.23,3058.625,3003.23,3044.089,3000.169,6250254900.0
2011-07-01,3052.12,3071.206,3034.072,3049.745,3044.089,5676665300.0
2011-07-04,3064.935,3124.582,3064.935,3121.98,3049.745,8046403100.0
2011-07-05,3122.899,3128.529,3105.086,3122.5,3121.98,6776333500.0
2011-07-06,3116.121,3116.121,3084.834,3113.712,3122.5,6155580700.0
2011-07-07,3123.29,3140.102,3101.096,3101.68,3113.712,7181036000.0
2011-07-08,3105.486,3124.386,3093.374,3109.183,3101.68,5128259300.0
2011-07-11,3097.874,3120.998,3086.263,3113.206,3109.183,4792066000.0
2011-07-12,3089.136,3090.097,3054.8,3056.905,3113.206,5710798400.0
2011-07-13,3060.42,3108.497,3060.42,3106.247,3056.905,5411436700.0
2011-07-14,3112.587,3126.153,3092.473,3115.745,3106.247,6031493500.0
2011-07-15,3105.497,3130.775,3097.336,3128.889,3115.745,6155032200.0
2011-07-18,3131.803,3137.922,3113.667,3122.6,3128.889,6069131100.0
2011-07-19,3108.472,3109.916,3088.377,3095.125,3122.6,5338870900.0
2011-07-20,3113.705,3119.543,3071.85,3091.567,3095.125,4411833100.0
2011-07-21,3092.271,3099.278,3058.255,3059.139,3091.567,4408469100.0
2011-07-22,3066.192,3083.191,3059.598,3067.985,3059.139,3725725500.0
2011-07-25,3050.897,3050.897,2958.878,2968.289,3067.985,6718099600.0
2011-07-26,2965.721,2980.857,2957.61,2977.766,2968.289,4351545700.0
2011-07-27,2961.576,3002.691,2951.516,3000.052,2977.766,4838561200.0
2011-07-28,2973.642,2984.375,2956.71,2981.002,3000.052,4813898400.0
2011-07-29,2981.021,2995.974,2948.076,2972.079,2981.002,4629825300.0
2011-08-01,2969.106,2991.051,2958.832,2977.721,2972.079,3388694900.0
2011-08-02,2958.85,2958.85,2919.014,2956.383,2977.721,3897835700.0
2011-08-03,2930.193,2969.132,2927.096,2954.87,2956.383,3866836200.0
2011-08-04,2962.913,2983.012,2951.838,2960.309,2954.87,3298571900.0
2011-08-05,2881.737,2916.41,2868.157,2897.417,2960.309,4931685400.0
2011-08-08,2864.514,2888.769,2747.967,2793.897,2897.417,7151776600.0
2011-08-09,2720.953,2812.769,2697.062,2798.19,2793.897,6984267600.0
2011-08-10,2845.352,2858.553,2820.123,2824.12,2798.19,5865931200.0
2011-08-11,2779.715,2867.311,2777.761,2866.924,2824.12,5899768900.0
2011-08-12,2881.554,2894.224,2868.871,2875.365,2866.924,5719740600.0
2011-08-15,2883.174,2917.883,2870.19,2917.883,2875.365,5987547600.0
2011-08-16,2920.829,2932.14,2888.334,2897.581,2917.883,5096268100.0
2011-08-17,2893.849,2910.835,2881.631,2886.013,2897.581,3917817900.0
2011-08-18,2887.103,2889.997,2832.269,2834.254,2886.013,4076888300.0
2011-08-19,2789.346,2814.099,2782.556,2807.664,2834.254,4325965000.0
2011-08-22,2809.329,2829.687,2768.418,2777.787,2807.664,3420968500.0
2011-08-23,2788.699,2821.003,2777.287,2821.003,2777.787,3262051400.0
2011-08-24,2834.577,2845.47,2804.818,2810.016,2821.003,3530156500.0
2011-08-25,2818.701,2904.438,2815.912,2903.837,2810.016,7221684500.0
2011-08-26,2889.382,2907.398,2876.828,2901.216,2903.837,4560410200.0
2011-08-29,2875.784,2875.784,2847.476,2852.809,2901.216,4426785000.0
2011-08-30,2875.144,2901.733,2838.33,2841.74,2852.809,4313787200.0
2011-08-31,2843.993,2855.305,2823.77,2846.776,2841.74,3210789900.0
2011-09-01,2852.386,2869.249,2825.956,2834.535,2846.776,3011870200.0
2011-09-02,2828.839,2836.624,2790.769,2803.854,2834.535,2931711600.0
2011-09-05,2780.834,2780.834,2743.383,2743.817,2803.854,3200566000.0
2011-09-06,2727.749,2745.36,2711.071,2723.303,2743.817,2971398200.0
2011-09-07,2738.789,2779.205,2730.055,2779.09,2723.303,3326538100.0
2011-09-08,2788.832,2789.112,2755.799,2756.105,2779.09,2683873500.0
2011-09-09,2770.153,2796.352,2739.62,2751.095,2756.105,2707350300.0
2011-09-13,2712.443,2726.185,2698.66,2720.283,2751.095,2671376400.0
2011-09-14,2729.256,2736.905,2677.127,2733.108,2720.283,3042478000.0
2011-09-15,2734.552,2754.193,2728.905,2729.051,2733.108,3117192500.0
2011-09-16,2744.218,2755.889,2728.995,2733.987,2729.051,2755593200.0
2011-09-19,2718.318,2718.318,2678.795,2679.27,2733.987,2909094100.0
2011-09-20,2675.043,2702.28,2664.1,2689.845,2679.27,2559868100.0
2011-09-21,2691.701,2778.353,2677.349,2771.011,2689.845,5619417100.0
2011-09-22,2745.146,2754.917,2684.94,2685.688,2771.011,4710266000.0
2011-09-23,2644.294,2681.227,2631.425,2669.478,2685.688,4259222400.0
2011-09-26,2645.245,2679.56,2603.108,2610.919,2669.478,3917512400.0
2011-09-27,2634.925,2652.56,2613.423,2637.879,2610.919,3502197400.0
2011-09-28,2654.83,2660.099,2602.63,2610.59,2637.879,3416955500.0
2011-09-29,2593.559,2615.144,2577.286,2588.185,2610.59,3709359300.0
2011-09-30,2595.582,2607.566,2572.193,2581.351,2588.185,3205082200.0
2011-10-10,2588.349,2595.324,2552.284,2557.082,2581.351,2832512200.0
2011-10-11,2625.163,2635.694,2526.649,2551.994,2557.082,4502984800.0
2011-10-12,2537.398,2647.015,2523.344,2644.758,2551.994,6594568000.0
2011-10-13,2636.863,2672.91,2629.405,2662.601,2644.758,6042620100.0
2011-10-14,2655.358,2665.443,2629.879,2653.782,2662.601,3833694800.0
